𣯩	mwon1
𣯻	pjun1
𣯼	sjowk4
𣰊	nraewng1
𣱐	jin3
𣱐	trij3
𣱓	haew3
𣱦	bjun1
𣲒	lik4
𣲖	ku1
𣲵	tsye2
𣲷	nrip4
𣲿	nraew1
𣳤	tream3
𣳦	nraew1
𣳦	sej3
𣳩	tsij1
𣳪	sri3
𣴞	bwon3
𣴣	tsrjang3
𣴪	pjie1
𣴵	xwoj3
𣵹	drjeng2
𣵻	da2
𣵼	kan3
𣶏	tsjep4
𣷾	kwij2
𣸃	swit4
𣸆	tsje2
𣸈	srjuw2
𣸈	srjuw1
𣸍	phat4
𣸎	xweaj3
𣹟	kuwng3
𣹠	jwon1
𣹢	hom1
𣹩	xjaep4
𣹪	maw1
𣹬	huwk4
𣹮	phej3
𣹲	dej1
𣹵	nrjaep4
𣺬	xwang1
𣻎	khuw3
𣻎	khuw1
𣻐	tshjo1
𣻑	sreat4
𣻒	tsjeng1
𣻛	traewng1
𣻜	bju1
𣻣	dzyep4
𣻥	bju1
𣽅	hwat4
𣽅	kwat4
𣽍	gij3
𣽒	sjet4
𣽤	sreak4
𣿂	sjwe2
𣿆	bju1
𣿊	len3
𣿐	dzoj3
𣿐	dzok4
𣿒	tshwoj2
𣿓	tshwoj2
𤀨	duw3
𤀷	ywij3
𤁡	dom3
𤁢	tset4
𤁢	tsat4
𤁢	tsjek4
𤁪	hwaet4
𤁫	trhwaet4
𤁰	draek4
𤁳	draep4
𤁵	ljo1
𤁸	lew2
𤁹	xweak4
𤂥	draek4
𤂳	sjwen3
𤂳	tshjwej3
𤂿	sjwen3
𤃀	lej3
𤃨	lom3
𤃪	xje1
𤃫	xwong1
𤃭	tsjew2
𤃱	mij1
𤃳	phjon1
𤃴	xwat4
𤃶	thong3
𤃶	thong1
𤃷	im2
𤃷	om2
𤄎	xek4
𤄒	kean2
𤄕	yo1
𤄜	phjon1
𤄫	phjon1
𤄶	yak4
𤄷	la1
𤄺	pen1
𤅊	ngjet4
𤅢	yak4
𤅣	mwon1
𤅩	xan3
𤅬	zim1
𤅸	yem3
𤅸	yem1
𤆎	tsoj1
𤆝	phaewk4
𤇯	on1
𤈥	thek4
𤈦	xjwïj2
𤈧	heak4
𤈪	kheaj3
𤉐	dzraewk4
𤉧	kaew2
𤊯	thwon2
𤊸	pjut4
𤊽	ljew3
𤊾	met4
𤌉	tsrhaew2
𤌍	howk4
𤌎	lin3
𤌏	uwng2
𤍍	mju2
𤍕	yuw3
𤍙	zjem1
𤎟	en1
𤎡	ham3
𤎢	dzjem1
𤎥	tsyhem1
𤎥	tham2
𤎩	zwij3
𤎭	lim2
𤎱	tsjwen2
𤎱	tsjwe1
𤏶	aw1
𤏻	sep4
𤐧	bik4
𤐨	sjen2
𤐫	phjiew1
𤐰	hwak4
𤑔	nywet4
𤑕	xjun3
𤑹	yek4
𤑿	ljen2
𤒀	yak4
𤒤	ljen2
𤒻	dap4
𤓉	nyen1
𤓪	tsjew1
𤓫	zwij3
𤓯	tsyang2
𤓰	kwae1
𤓷	nrae1
𤓾	taw3
𤔌	jïn3
𤔔	lwan3
𤔣	baw3
𤕟	srjo1
𤕣	kwij1
𤕤	srjang2
𤕦	nraeng1
𤕷	dew2
𤕺	dzit4
𤖟	peak4
𤖱	hwa1
𤖴	trhaek4
𤖻	sye3
𤖻	gjiew1
𤖼	phaek4
𤗁	tshjowk4
𤗇	khuwng3
𤗈	sep4
𤗍	jwon2
𤗎	jem2
𤗏	bwoj1
𤗚	bik4
𤗚	phik4
𤗛	len3
𤗨	dep4
𤗬	lju1
𤗯	swoj1
𤗴	dwoj1
𤘌	khje1
𤘘	khuw2
𤘟	na1
𤘡	gim3
𤘣	drim1
𤘸	thaw1
𤘺	nyowng2
𤘻	nyowng2
𤘽	xuw2
𤘾	pheang1
𤙒	hep4
𤙛	du1
𤙞	bej2
𤙠	gjiw1
𤙡	sjweng1
𤙰	dok4
𤚩	dzin1
𤚫	dang1
𤚼	kuw3
𤛊	lop4
𤛋	dang1
𤛎	min2
𤛎	mij2
𤛐	khju3
𤛑	yowng1
𤛹	ngowk4
𤛾	nyew2
𤛿	lej1
𤜂	hjwej3
𤜂	gjwoj3
𤜂	kjwej3
𤜄	hweaj1
𤜑	pje1
𤜖	lwij1
𤜝	kij2
𤜡	hwoj1
𤜢	sin3
𤜣	dzye2
𤜣	zye2
𤜤	traek4
𤜯	tsrheap4
𤜵	ngen3
𤜵	ngaen3
𤜵	kean3
𤜹	yu1
𤜼	1
𤜼	1
𤜾	kjaek4
𤝕	muw2
𤝞	trhwit4
𤝡	bae3
𤝰	top4
𤝱	et4
𤝹	tsyu1
𤝻	ye1
𤞚	sjew1
𤞛	dzjang1
𤞞	yowk4
𤞞	kuwk4
𤟄	khaewng1
𤟍	treak4
𤟟	eam3
𤟟	eam1
𤟣	yeng1
𤟤	hwon1
𤟤	xjwïj1
𤟧	si2
𤟩	duwk4
𤟭	trhjak4
𤠍	ban1
𤠎	tsik4
𤠑	ljuw1
𤠙	kae1
𤠾	trhju1
𤡁	man1
𤡥	haen2
𤡥	ngean1
𤡧	heaj3
𤡬	xij3
𤡮	nyen1
𤢍	zjwe2
𤢔	xjot4
𤢘	su3
𤢹	lwij2
𤢻	tsyhej3
𤣆	ljen1
𤣆	trhin1
𤣆	drean1
𤣔	sjen2
𤣗	sjen2
𤣘	leng1
𤣜	naw1
𤣠	xjew1
𤣤	leng1
𤣥	hwen1
𤣴	mjang2
𤣻	mwot4
𤣽	maw3
𤤐	su3
𤤴	kaewk4
𤤶	gjowng1
𤤺	yej3
𤥔	sjuwk4
𤦃	loj1
𤧙	yu1
𤧚	tshuwng1
𤨕	lok4
𤩂	law1
𤩄	dzrjwen3
𤩅	zjwen1
𤩚	lek4
𤩭	haw3
𤪌	gi1
𤪍	haet4
𤪎	yew3
𤪎	yuw2
𤪎	yuw1
𤪢	lek4
𤪿	kwoj1
𤫀	zjwen1
𤫉	sep4
𤫕	naw1
𤫣	ngjen2
𤫭	dwon1
𤫱	kuw1
𤫲	leng1
𤫵	khwat4
𤫶	kheat4
𤬂	towk4
𤬃	phwoj1
𤬏	luw1
𤬐	heng1
𤬓	lem2
𤬖	yew1
𤬖	syew1
𤬝	ngjon3
𤬩	yik4
𤬪	du2
𤬪	khom1
𤬯	khjaem3
𤬵	tej3
𤬷	nrwaet4
𤬾	dwa2
𤭁	duwng1
𤭏	trhjek4
𤭏	gjaek4
𤭓	heng1
𤭙	hom1
𤭛	kang1
𤭞	twon1
𤭢	swoj3
𤭧	keaj1
𤮇	yowng1
𤮊	khang1
𤮏	hwaeng1
𤮚	lwoj1
𤮜	dzyen3
𤮧	lu1
𤮨	luwng1
𤮪	tswin3
𤮭	tsrhaem3
𤮰	wej1
𤮼	doj3
𤯌	khom1
𤯍	khom1
𤯍	kam1
𤯍	ham1
𤯎	ham1
𤯎	khom1
𤯎	kam1
𤯷	hwang1
𤰇	bij3
𤰈	bij3
𤰝	kwen2
𤰞	pjie1
𤰟	xang2
𤰩	yo1
𤰫	paewng1
𤰮	kwej3
𤱍	phje1
𤱣	nom1
𤱨	kjowng1
𤱩	dew2
𤱹	theng2
𤱽	bju1
𤱾	kwej3
𤲍	heap4
𤲑	trjo2
𤲒	beng1
𤲓	loj1
𤲖	then2
𤲙	pwon2
𤲫	thwan2
𤲬	nywen2
𤲬	nywen3
𤲬	nywen1
𤲬	nwa3
𤲰	mok4
𤲳	bjïj3
𤲸	xjuwk4
𤳈	syang1
𤳉	xan3
𤳊	beng1
𤳐	tsyo3
𤳕	yuwk4
𤳖	pan1
𤳤	khej1
𤳯	tsyo3
𤴘	nrjep4
𤴟	tsyej3
𤴨	hjuw3
𤴯	hwan3
𤴰	ngwot4
𤴱	tu3
𤴼	khjaep4
𤴾	xjïn3
𤵝	muw2
𤵸	phaewng1
𤵺	yej3
𤵼	syang3
𤵽	xaj3
𤵾	trhae1
𤶗	ngeaj2
𤶘	xwot4
𤶚	net4
𤶠	drae1
𤶠	trae1
𤶡	trjuw2
𤷂	bjïj1
𤷃	dzjen2
𤷄	gjwen1
𤷇	xweak4
𤷇	xwik4
𤷈	nreat4
𤷈	nat4
𤷌	kjin2
𤷑	gjuw2
𤷚	trjowk4
𤷜	im3
𤷽	khjak4
𤷾	khjep4
𤸁	xjwoj3
𤸃	srjuw3
𤸅	min1
𤸌	im3
𤸎	khat4
𤸑	bjuwk4
𤸑	bjuw3
𤸑	phjuw3
𤸒	ngju3
𤸪	tsyhej3
𤸫	hjun2
𤸫	hjun3
𤸬	srwij1
𤸱	op4
𤸱	ap4
𤸵	bu3
𤸵	phu3
𤸶	beaj3
𤸷	ngwaen1
𤸷	gjun1
𤹝	bjij3
𤹡	tsrae1
𤹨	ljen3
𤺄	dzyowng2
𤺈	du1
𤺉	hjwe2
𤺊	sej1
𤺏	phan1
𤺘	ae2
𤺺	tan2
𤺻	dzjwen2
𤻘	jïn2
𤻙	hwak4
𤻱	lu3
𤻲	ljew3
𤻲	lak4
𤻴	dong1
𤻶	ben2
𤼌	yik4
𤼐	kwan3
𤼒	ywe2
𤼙	ljwen1
𤼙	lwan1
𤼠	lwa2
𤼣	ljwen1
𤼺	pjoj3
𤽊	pej2
𤽥	lak4
𤽺	luwk4
𤽼	lak4
𤾕	thej3
𤾬	muwng2
𤾸	hjwe2
𤿊	kan2
𤿎	phjie1
𤿎	phje1
𤿕	mjin2
𤿙	bje3
𤿙	tsrje3
𤿚	tshu1
𤿚	tshjo2
𤿠	kjit4
𤿧	han3
𤿩	khaewk4
𤿫	trhjwet4
𤿳	khjin2
𥀁	du2
𥀁	tu2
𥀃	huw3
𥀈	tsreap4
𥀍	pje1
𥀕	pjit4
𥀜	tsri1
𥀣	haewk4
𥀰	lap4
𥀹	ken2
𥁑	mjit4
𥁓	hjuw2
𥁓	hjuw3
𥁔	phjom3
𥁕	won1
𥁠	gjwen1
𥁮	dew3
𥁰	mjaeng2
𥁰	mjaeng1
𥁹	dzyae2
𥁺	thom2
𥁼	tsyij1
𥂇	luwk4
𥂈	pu1
𥂓	ma1
𥂓	mae1
𥂔	kaew2
𥂖	luwk4
𥂥	dzan1
𥂩	ku2
𥂫	dzan1
𥂸	yang1
𥃎	let4
𥃏	lej3
𥃐	trheap4
𥃔	gju1
𥃧	kjew2
𥃩	ew1
𥃯	aew2
𥃺	aew2
𥄀	aew2
𥄃	mit4
𥄉	kew1
𥄎	mjot4
𥄎	xjwiet4
𥄎	xjwiek4
𥄎	xwik4
𥄑	bju1
𥄔	paj3
𥄔	phaj3
𥄕	mat4
𥄗	wat4
𥄱	bjïj3
𥄱	phat4
𥄳	dop4
𥄵	xjwit4
𥄶	si1
𥅗	tshjo2
𥅧	xwet4
𥆊	tshjwen3
𥆌	kuwk4
𥆖	tuw1
𥆗	gjwen1
𥆗	kwan3
𥆙	maewng1
𥆛	xjwiek4
𥆛	xwek4
𥆝	sa1
𥇅	mean2
𥇉	khjang3
𥇔	trhjang3
𥇖	pin1
𥇖	phjïj1
𥇙	xwok4
𥇛	kju1
𥇜	tsywin3
𥇜	tsywin1
𥈃	suw2
𥈄	trhaewng3
𥈆	maw3
𥈆	xjuwk4
𥈈	xju1
𥈉	xwan3
𥈌	trhjuw1
𥈔	jien3
𥈔	en2
𥈔	eat4
𥈙	lat4
𥈜	xik4
𥈸	xju1
𥈼	ban1
𥈾	wet4
𥉁	khwaeng2
𥉁	kju3
𥉁	kweng2
𥉅	keak4
𥉈	thek4
𥉋	dong1
𥉍	tsyhi1
𥉏	khan1
𥉐	hej2
𥉑	yuwk4
𥉑	hak4
𥉓	mjie1
𥉓	met4
𥉔	keang2
𥉘	dej1
𥉙	gjij1
𥉛	en3
𥉨	trhim1
𥉴	mit4
𥉶	luwk4
𥉸	khaeng1
𥉺	tet4
𥉻	tsrheat4
𥉻	trhjej3
𥉻	tshej3
𥉽	khang1
𥉾	khaew1
𥊕	thek4
𥊬	tsrip4
𥊮	xweak4
𥊯	het4
𥊳	tsyen2
𥊴	swaj3
𥊸	thok4
𥊺	hean1
𥊼	draeng3
𥊽	kwon1
𥋏	tsyik4
𥋙	ngap4
𥋝	maeng2
𥋝	maeng1
𥋝	meang1
𥋱	mjit4
𥋿	xaek4
𥌂	men1
𥌄	khwot4
𥌈	kaem3
𥌈	kaem1
𥌊	phean3
𥌊	bean3
𥌛	lej1
𥌨	met4
𥌭	hwen2
𥌭	hwen1
𥌭	xjwien1
𥌮	lek4
𥌯	meang1
𥌰	ywij1
𥌺	yak4
𥌺	yew3
𥍉	syep4
𥍔	lwij1
𥍟	xwek4
𥍠	xek4
𥍫	lang1
𥍭	tsyej3
𥍯	tshim1
𥍯	tsim1
𥍰	khek4
𥍷	tsrhaewng1
𥍸	dzyae1
𥍹	kjon2
𥎂	nyowng1
𥎆	khaj3
𥎊	gjïn1
𥎊	gin1
𥎋	tsrhaewng1
𥎌	bjowng1
𥎐	ywit4
𥎖	mjie1
𥎗	zjo2
𥎞	tshwan3
𥎞	tswan2
𥎞	tswan3
𥎦	huw1
𥎰	phjop4
𥎱	beat4
𥎹	trit4
𥎻	trjuw1
𥏙	khjwoj3
𥏠	pej1
𥏪	kheaj2
𥏬	dang1
𥏳	zri2
𥏻	syang1
𥏻	tshjang1
𥐁	buwk4
𥐗	pjem1
𥐙	pheat4
𥐝	tek4
𥐞	mang1
𥐪	hweang1
𥑁	pjem1
𥑇	det4
𥑋	kweaj3
𥑐	kaep4
𥑷	yu1
𥑻	sen1
𥒰	pju2
𥓋	ngen1
𥓍	towk4
𥓎	lwot4
𥓔	woj2
𥓖	kaw2
𥓻	tsuwng1
𥔂	kong3
𥔄	net4
𥔢	yu1
𥔭	swa2
𥕌	dzjem2
𥕐	tek4
𥕗	xweang1
𥕲	kjwot4
𥕶	sje1
𥕸	swaj3
𥕹	tshjwet4
𥖛	trjak4
𥖝	ljem1
𥖪	leak4
𥗀	lew2
𥗁	trjak4
𥗝	nyang2
𥗥	maet4
𥗫	gju1
𥗫	kju1
𥗭	tshap4
𥗰	nraew1
𥗸	nraew1
𥘄	jut4
𥘓	tsrhae3
𥘰	zi2
𥙫	yuw2
𥙮	sjen2
𥙯	hwa2
𥚁	hwa2
𥚊	ljuwk4
𥚋	swit4
𥚩	sjo2
𥛁	khjwen3
𥛅	ljuw3
𥛘	pjit4
𥛚	thek4
𥛛	jin1
𥛝	bjowng1
𥛞	luwk4
𥛟	phaewk4
𥛱	paeng1
𥛲	tsjew3
𥛳	xjo1
𥜃	yek4
𥜒	jiem2
𥝁	sjet4
𥝋	bjïj3
𥝌	ngoj3
𥝌	kej1
𥝖	hot4
𥝢	lij3
𥝤	lij3
𥝧	bae3
𥝩	zwij3
𥞃	tsyhwe3
𥞴	khowk4
𥞵	kep4
𥟁	yuw2
𥟔	tsrik4
𥟕	xjaem1
𥟿	wa2
𥟿	wa1
𥠀	seng1
𥠄	twa2
𥠄	twan1
𥠈	tsrit4
𥠊	nyuw2
𥠋	tsip4
𥠥	ye1
𥠴	trhjang3
𥠵	phu1
𥠺	jun1
𥡃	xwang1
𥡜	lwa1
𥡟	trhaewng1
𥡤	tsjew3
𥡧	tsrae1
𥡪	yik4
𥡬	tshjowng1
𥢌	bjon1
𥢑	haw2
𥢔	traewk4
𥢵	lwa1
𥢶	khwaej3
𥢶	khwaj3
𥢸	kat4
𥢹	het4
𥣖	ngi2
𥣗	nraeng1
𥣙	dzrjuw2
𥣚	dzwan1
𥣜	phuwk4
𥣪	dzwan1
𥣫	met4
𥣬	lwoj3
𥣭	ljej3
𥣰	pen2
𥣰	pen1
𥤇	tsrhim1
𥤓	pen2
𥤗	tang2
𥤞	leng1
𥤼	sywij3
𥥈	waeng3
𥥉	zjuw3
𥥊	mjaeng2
𥥍	srim1
𥥍	dom2
𥥥	sri3
𥥦	dom2
𥥸	drae1
𥥻	kheng3
𥥿	srim1
𥦒	ew3
𥦛	kwae2
𥦜	pong3
𥦠	yu2
𥧑	den1
𥧓	mae2
𥧬	khen2
𥧮	traek4
𥧲	tsim3
𥨍	bjuwk4
𥨍	phjuwk4
𥨒	tshwaj3
𥨪	gjuwng1
𥨲	nyo1
𥩁	kjuwk4
𥩠	tream1
𥩡	hjwot4
𥩲	hoj2
𥪂	ljep4
𥪋	bjuwk4
𥪋	luwk4
𥪥	sju1
𥪰	gjaeng3
𥪺	ngje1
𥫃	ngje3
𥫃	ngje1
𥫱	dwon2
𥫵	thej3
𥬇	sjew3
𥬎	mat4
𥬔	khjo1
𥬕	nyem2
𥬪	nyuwng1
𥬬	nrjep4
𥬯	khaw2
𥬰	tsrheak4
𥬲	dwa2
𥬲	trwae1
𥬸	dwa2
𥬸	trwae1
𥭐	lwit4
𥭑	gjuw1
𥭓	baewk4
𥭓	tsrhaewk4
𥭖	paewk4
𥭗	buwng1
𥭘	trhij1
𥭜	gi3
𥭮	maeng1
𥮍	yim1
𥮏	ten2
𥮒	dzen1
𥮒	dzjem1
𥮓	dzen1
𥮚	san3
𥮚	san1
𥯕	dang2
𥯕	thang2
𥯖	du3
𥯗	swin2
𥯘	yae1
𥯥	trhjep4
𥯦	dzreap4
𥯨	si1
𥯩	tsyak4
𥯮	yu1
𥯶	khu2
𥰛	bjuw1
𥰝	sik4
𥰠	ljo2
𥰢	syen3
𥰣	ljuw1
𥰥	hej2
𥰨	dam1
𥰭	dza1
𥰭	tsrae2
𥰮	ka2
𥰳	sen3
𥰶	haet4
𥰸	tsjen2
𥰻	mu3
𥱩	kjuwk4
𥱵	zip4
𥱵	zjwej3
𥱻	trhjo1
𥱼	bea1
𥲃	khuw3
𥲄	dam2
𥲅	drjuw1
𥲈	man2
𥲊	lew1
𥲖	khwoj1
𥲩	kjuwk4
𥳇	pjuwk4
𥳉	tu1
𥳊	pjoj3
𥳎	khjuwng1
𥳎	khjowng1
𥳎	gjowng1
𥳐	khjien2
𥳑	kean2
𥳒	keam2
𥳔	dwa2
𥳙	dzywe1
𥳚	nyen1
𥳞	lin3
𥳟	tsjen2
𥳣	dzwaj3
𥳧	sreaj1
𥳭	tsjen3
𥳺	suwng2
𥴁	trjuwk4
𥴡	lej2
𥴤	gjon1
𥴧	gjo1
𥴧	kjo2
𥴨	oj3
𥴩	keak4
𥴫	dwon1
𥴬	bej3
𥴭	khaet4
𥴮	pak4
𥴮	phak4
𥴲	min2
𥴴	kuw1
𥴶	tom2
𥵊	khwaej3
𥵣	twan1
𥵦	sraew2
𥵫	dzuwng1
𥶆	ljo1
𥶌	ljo3
𥶓	pje1
𥶛	dej3
𥶛	dej1
𥶜	hu1
𥶢	ljep4
𥶵	xjwe2
𥶶	khjuwk4
𥶷	sjwen2
𥶻	zjwe1
𥶽	hjwej3
𥶾	lje3
𥶾	lej3
𥷀	en1
𥷕	dep4
𥷚	kjuwk4
𥷛	tsjuwk4
𥷤	kjuwk4
𥷰	dzen1
𥷼	tsjuwk4
𥸀	mjie1
𥸘	hjwak4
𥸡	kom2
𥸢	tsom1
𥸭	kjwen3
𥸴	met4
𥸸	let4
𥹃	phju1
𥹄	mjie1
𥹆	meng1
𥹇	bjon3
𥹜	kaew1
𥹭	ljang1
𥹵	trhjowk4
𥹷	ljuw1
𥺋	thew3
𥺝	tsyuw1
𥻂	lan2
𥻄	kheaj1
𥻅	bik4
𥻆	sjowk4
𥻇	heam2
𥻔	pjun3
𥻤	tsrhjuw1
𥻦	sat4
𥻧	kem1
𥻨	srjaek4
𥻩	men3
𥼚	tsraewk4
𥼡	tshu1
𥼶	syek4
𥼺	tshwoj2
𥽂	khjwïj3
𥽏	haem2
𥽒	pjun3
𥽗	lek4
𥽘	mat4
𥽬	nrjang3
𥽭	lan2
𥽽	tsrhwean2
𥽽	srean2
𥾍	kan2
𥾛	tshwot4
𥾝	met4
𥾣	tsye1
𥾩	zri2
𥿄	tej1
𥿆	dzij1
𥿆	zi1
𥿇	khjo2
𥿇	srjo1
𥿋	bjon1
𥿫	yij3
𥿬	ngjaek4
𥿮	syik4
𥿯	phea3
𥿳	sej3
𥿼	xwang1
𦀉	twa2
𦀒	xju2
𦀒	xju1
𦀖	jep4
𦀖	kjep4
𦀖	kjaep4
𦀘	pej1
𦀘	phjij1
𦀚	theng1
𦁆	drjwen2
𦁆	drjwen3
𦁇	nem3
𦁍	sim1
𦁎	dzak4
𦁐	khjwot4
𦁐	kjut4
𦁕	xwot4
𦁙	ywen2
𦁤	nem3
𦂀	dop4
𦂁	zwij3
𦂄	kheaj1
𦂇	kjen2
𦂌	puwng2
𦂌	paewng2
𦂔	mjon3
𦂗	sraewk4
𦃇	lej1
𦃈	tshjuw1
𦃊	lit4
𦃌	sjem1
𦃓	ljuw1
𦃕	xwon2
𦃖	tham2
𦃘	drij3
𦃟	hej3
𦃢	khwin2
𦄍	srjang2
𦄐	khjun2
𦄑	sjwej3
𦄒	pen2
𦄼	sjuw2
𦄼	sju2
𦄼	sjowng2
𦄽	gjo1
𦅀	zim1
𦅇	sang1
𦅶	lap4
𦅽	kjowk4
𦆀	tsyhen2
𦆀	zjen2
𦆄	srit4
𦆈	tswan2
𦆞	mju3
𦆠	gwij3
𦇎	tshuwng1
𦇏	hwen2
𦇕	san3
𦇖	bjin1
𦇧	kjej3
𦇲	sye1
𦈸	hwik4
𦈼	dzywe1
𦉕	dzyen3
𦉢	leng1
𦉥	uwng3
𦉬	theng2
𦉬	theng1
𦉭	sij3
𦉹	tek4
𦊁	bjij1
𦊂	hu3
𦊐	gjo2
𦊑	ljuw2
𦊒	kuw2
𦊓	leng2
𦊔	nream2
𦊼	ljo3
𦋅	hwej1
𦋞	sraewk4
𦋰	kem1
𦌒	lew3
𦌔	sjwen2
𦌔	sjwen3
𦌔	sraen3
𦌕	lu3
𦌟	luwk4
𦌠	beak4
𦌡	min2
𦌫	nream2
𦌬	mju2
𦌬	mju1
𦌵	lwoj1
𦌻	sjwen2
𦌾	kwen3
𦌿	srjo1
𦍀	nan3
𦍒	that4
𦍙	zjang1
𦍧	tshje1
𦍩	ku2
𦍶	yuw2
𦍹	yang1
𦍻	duwng1
𦎣	jin1
𦎣	ean1
𦎣	ej1
𦎦	mju3
𦎧	dzywin1
𦎫	dzywin1
𦎷	tsin3
𦎸	dzje3
𦎸	tsje3
𦎹	luw1
𦏆	duwng1
𦏇	yuw2
𦏊	hwan1
𦏖	hwaen1
𦏰	leng1
𦏴	hju1
𦏵	yik4
𦏺	huwng1
𦐃	nom2
𦐄	hang1
𦐇	thap4
𦐈	phjun1
𦐉	tsyhi1
𦐊	sye3
𦐋	xjwiet4
𦐛	kju2
𦐛	gju1
𦐦	phak4
𦐧	ngej3
𦐹	srin1
𦐺	sjew1
𦐺	sew1
𦑇	thop4
𦑌	xweak4
𦑌	xwik4
𦑍	xwik4
𦑎	jaem3
𦑜	keak4
𦑟	xweang1
𦑡	dzye1
𦑣	trhjaep4
𦑲	dap4
𦑹	bju1
𦒆	lop4
𦒎	yej3
𦒎	hwej3
𦒓	gjew1
𦒔	ywit4
𦒜	xjen1
𦒦	lap4
𦒧	xwaek4
𦒸	dzyu3
𦒻	tem2
𦒻	tem3
𦓀	gjij1
𦓒	nyi1
𦓝	tsywen2
𦓝	tsywe2
𦓤	ljwet4
𦓨	zi2
𦓯	kwej1
𦓴	sraew2
𦓴	sraew3
𦓷	hjun1
𦓾	lwin2
𦔅	dwot4
𦔎	tsrhik4
𦔐	hjun1
𦔔	man3
𦔔	man1
𦔜	yik4
𦔥	yek4
𦔥	syek4
𦔩	pjew1
𦔫	tsyhik4
𦔯	srae3
𦔷	ew1
𦔼	sep4
𦔾	bju1
𦕀	tshej3
𦕑	tsyin2
𦕒	tem1
𦖉	mjang2
𦖊	khje1
𦖍	hwae2
𦖞	mjun1
𦖢	nyi3
𦖥	ngweaj3
𦖩	lep4
𦖪	suw2
𦖫	mjun1
𦖼	hwot4
𦗂	nrjuwk4
𦗐	ngeaj3
𦗔	tsraew1
𦗕	mje2
𦗕	mje1
𦗕	mij1
𦗖	lew1
𦗖	law1
𦗡	dom1
𦗢	tsyen2
𦗣	hwot4
𦗳	nraewng1
𦗾	kwat4
𦘅	kwak4
𦘍	ngweat4
𦘔	tsin1
𦘭	teng3
𦘴	tu3
𦘴	tu1
𦘹	ngjwot4
𦙍	yin3
𦙫	tsyeng1
𦙮	kjwit4
𦙱	san1
𦙶	ku2
𦙺	kae3
𦙼	tshje1
𦙽	san1
𦚈	thak4
𦚟	yi1
𦚢	jwa1
𦚤	yu1
𦚦	tsying1
𦚧	tsyhwin2
𦚨	dzyej3
𦚪	yoj2
𦚻	san1
𦛔	ywen1
𦛔	zjwen3
𦛖	tsyhep4
𦛝	drae1
𦛠	net4
𦜉	bjie1
𦜌	kjin2
𦜒	pjom2
𦜓	xjïn3
𦜖	ae3
𦜗	tsyej3
𦜵	xjuw1
𦜵	gjuw1
𦝚	yeng1
𦝜	hej3
𦝠	lwa2
𦝢	gjwij1
𦝢	gwij1
𦝨	khea2
𦝨	keaj1
𦝭	lwij3
𦝮	mjun2
𦝲	jej3
𦞙	twoj2
𦞚	set4
𦞜	sik4
𦞠	dwon1
𦞤	sij3
𦞦	xuwk4
𦞦	xak4
𦞩	yin3
𦞵	xew1
𦞿	wan3
𦟘	yin1
𦟛	trhjowng1
𦟜	tsreak4
𦟞	xew1
𦟟	ma1
𦟠	tsjuwk4
𦠁	tshjowk4
𦠄	gjïj1
𦠅	zim1
𦠆	dzrjwen3
𦠆	swon2
𦠌	nyi1
𦠎	pjiew1
𦠎	phjiew1
𦠓	lek4
𦠡	sjek4
𦡁	tang1
𦡴	drjuw2
𦡴	drjuw1
𦡸	nrij3
𦡺	jieng2
𦢊	baewk4
𦢊	paewk4
𦢏	lwoj2
𦢨	zjem1
𦢸	phak4
𦣀	nyep4
𦣆	ma1
𦣍	haeng1
𦣛	ljwa1
𦣝	yi1
𦣞	yi1
𦣴	hwaen1
𦣻	syuw2
𦤂	dzyu1
𦤘	yowng1
𦤙	ngweat4
𦤡	jaep4
𦤢	phij3
𦤦	xat4
𦤦	xaj3
𦤧	draej3
𦤬	xaej3
𦤶	trij3
𦤻	trit4
𦤼	uwk4
𦤿	uwk4
𦥊	trhi3
𦥊	trhij3
𦥐	drij3
𦥑	kjuwk4
𦥑	kjowk4
𦥘	pjem2
𦥝	yew2
𦥝	yuw1
𦥨	yew2
𦥭	phak4
𦥻	tsywe3
𦦇	tsywe3
𦦔	bjïj3
𦦖	tsrwit4
𦦣	tshwaj3
𦧇	zye2
𦧈	gim3
𦧝	then1
𦧟	thop4
𦧠	hwaet4
𦧭	thap4
𦧴	den1
𦧴	than1
𦨇	ngit4
𦨈	bjuwk4
𦨉	ngwot4
𦨖	tsrhaew3
𦨢	tej3
𦨣	tew1
𦨰	gjowng1
𦨲	bjom1
𦨳	ngu1
𦨴	duwng1
𦨼	ngu1
𦨽	gim3
𦩋	beaj3
𦩌	sep4
𦩎	drim2
𦩗	drim2
𦩝	hjwïj3
𦩣	khej3
𦩤	dwot4
𦩨	tsin1
𦩶	hej2
𦩻	trjew1
𦪆	gi1
𦪇	luwk4
𦪈	ngaw1
𦪉	tsin1
𦪑	pat4
𦪙	thap4
𦪚	dzwon3
𦪬	xjot4
𦪽	ljowng1
𦫈	lej2
𦫊	leng1
𦫔	phat4
𦫕	mat4
𦫙	bae3
𦫬	xej1
𦫰	mjuwng1
𦫳	kwae2
𦫳	kwea2
𦫳	kweaj1
𦫵	sying1
𦫶	phaew1
𦫶	kjuw1
𦫶	kaew1
𦬁	dzoj1
𦬂	ngwot4
𦬔	tsraew2
𦬕	drjuwng1
𦬕	trjuwng1
𦬖	gjuw1
𦬘	tsyowng1
𦬚	hu3
𦬸	drwit4
𦬹	tat4
𦬺	xjwaeng2
𦭭	gjowng1
𦭮	drjej3
